Shipment_ID,Origin,Destination,Transport_Mode,Cargo_Type,Weight_KG,Volume_CBM,Distance_KM,Container_Type,Fuel_Price,Season,Carrier,Transit_Days,Actual_Freight_Price_INR
SHP04726,Ahmedabad,Colombo,Road,General Cargo,8357,27.51,2107,20FT,84.09,Normal,Carrier_D,8,67476
SHP04727,Bengaluru,Busan,Sea,Machinery,13069,35.21,11274,40FT,113.89,Off_Peak,Carrier_C,26,194864
SHP04728,Bengaluru,New York,Road,Food Products,6265,20.75,14023,LCL,75.89,Off_Peak,Carrier_E,31,106612
SHP04729,Chennai,Jebel Ali,Road,Machinery,1524,5.59,3503,40FT_HC,104.76,Peak,Carrier_D,11,95289
SHP04730,Chennai,Antwerp,Air,Chemicals,209,0.88,9871,AIR_CARGO,104.26,Off_Peak,Carrier_B,11,536363
SHP04731,Cochin,Dubai,Air,Machinery,4114,22.11,2975,AIR_CARGO,75.41,Normal,Carrier_D,5,307962
SHP04732,Ahmedabad,Los Angeles,Sea,Pharmaceuticals,12255,28.4,8276,20FT,97.17,Off_Peak,Carrier_A,20,139422
SHP04733,Pune,Rotterdam,Road,Textiles,11525,31.41,10301,40FT_HC,106.23,Off_Peak,Carrier_D,24,252419
SHP04734,Cochin,Hamburg,Air,Machinery,4297,20.92,4450,AIR_CARGO,82.34,Peak,Carrier_E,6,444682
SHP04735,Visakhapatnam,New York,Sea,Automotive Parts,26190,54.7,11391,40FT_HC,114.23,Peak,Carrier_B,27,416022
SHP04736,Kolkata,London,Air,Electronics,1335,6.27,11827,AIR_CARGO,94.19,Off_Peak,Carrier_D,12,589067
SHP04737,Bengaluru,Busan,Air,Solar Panels,1666,6.69,10976,AIR_CARGO,108.9,Peak,Carrier_A,12,889310
SHP04738,Hyderabad,Hamburg,Air,Solar Panels,3190,15.37,11223,AIR_CARGO,113.48,Normal,Carrier_E,12,817762
SHP04739,Mumbai,Rotterdam,Air,Automotive Parts,1116,5.52,10000,AIR_CARGO,93.43,Peak,Carrier_C,11,630706
SHP04740,Hyderabad,Antwerp,Air,Furniture,3142,12.9,6887,AIR_CARGO,93.84,Normal,Carrier_A,8,473110
SHP04741,Chennai,Colombo,Air,Textiles,609,2.58,958,AIR_CARGO,97.01,Peak,Carrier_C,3,88581
SHP04742,Bengaluru,Shanghai,Road,Furniture,6356,21.4,6209,LCL,88.78,Off_Peak,Carrier_D,16,70082
SHP04743,Chennai,Jebel Ali,Air,Pharmaceuticals,252,1.31,3528,AIR_CARGO,106.33,Off_Peak,Carrier_B,6,211280
SHP04744,Delhi,Hamburg,Sea,Machinery,14799,31.63,5863,40FT_HC,87.2,Peak,Carrier_B,16,185167
SHP04745,Ahmedabad,Colombo,Sea,Automotive Parts,16715,40.01,2089,40FT,114.7,Peak,Carrier_C,9,171189
SHP04746,Bengaluru,Dubai,Air,Textiles,1972,10.51,3164,AIR_CARGO,110.34,Peak,Carrier_A,5,334629
SHP04747,Hyderabad,Busan,Road,Automotive Parts,10057,32.54,5756,20FT,86.9,Off_Peak,Carrier_C,15,112277
SHP04748,Hyderabad,Shanghai,Sea,Solar Panels,19250,43.2,5315,40FT_HC,97.54,Normal,Carrier_C,14,208998
SHP04749,Ahmedabad,Shanghai,Road,Food Products,8708,27.76,11165,40FT_HC,110.66,Peak,Carrier_E,26,334981
SHP04750,Mumbai,New York,Air,Automotive Parts,669,3.03,13066,AIR_CARGO,108.87,Peak,Carrier_E,14,864994
SHP04751,Delhi,Dubai,Road,Electronics,7497,19.59,2162,40FT_HC,90.56,Off_Peak,Carrier_E,7,88956
SHP04752,Bengaluru,New York,Sea,Chemicals,7733,21.16,14404,20FT,81.23,Peak,Carrier_A,31,196441
SHP04753,Pune,Antwerp,Road,Electronics,11037,34.7,3885,LCL,78.56,Peak,Carrier_A,12,105081
SHP04754,Kolkata,Busan,Road,Textiles,4786,19.83,10809,40FT_HC,110.8,Off_Peak,Carrier_A,24,238414
SHP04755,Chennai,London,Road,Pharmaceuticals,2078,9.19,10457,40FT_HC,83.41,Off_Peak,Carrier_E,24,189606
SHP04756,Cochin,Busan,Air,Furniture,4266,17.09,4589,AIR_CARGO,82.1,Normal,Carrier_A,6,396985
SHP04757,Delhi,Dubai,Air,General Cargo,2408,12.9,2188,AIR_CARGO,77.8,Normal,Carrier_D,4,205038
SHP04758,Hyderabad,Colombo,Air,Food Products,3237,13.9,9690,AIR_CARGO,104.79,Peak,Carrier_D,10,745916
SHP04759,Kolkata,New York,Air,Chemicals,1545,6.92,14434,AIR_CARGO,82.59,Normal,Carrier_D,15,775933
SHP04760,Kolkata,Singapore,Sea,Solar Panels,9892,18.92,2556,40FT,98.45,Normal,Carrier_C,10,93983
SHP04761,Delhi,New York,Road,Electronics,6413,21.02,12329,40FT_HC,87.85,Normal,Carrier_C,28,280429
SHP04762,Ahmedabad,Jebel Ali,Sea,Furniture,4343,10.49,9576,LCL,106.45,Normal,Carrier_A,22,75327
SHP04763,Chennai,Busan,Sea,Machinery,4250,19.37,5641,40FT_HC,87.16,Normal,Carrier_C,16,96688
SHP04764,Visakhapatnam,New York,Sea,Machinery,19702,43.43,5453,20FT,87.04,Off_Peak,Carrier_E,15,106323
SHP04765,Cochin,London,Road,Chemicals,12450,34.46,6714,40FT_HC,90.36,Normal,Carrier_A,16,255722
SHP04766,Chennai,Busan,Road,Textiles,1233,11.03,9694,40FT_HC,105.61,Normal,Carrier_D,22,204164
SHP04767,Chennai,London,Road,Pharmaceuticals,2057,8.8,10548,40FT_HC,78.39,Off_Peak,Carrier_B,25,192969
SHP04768,Hyderabad,Shanghai,Air,Automotive Parts,3522,15.34,5151,AIR_CARGO,80.3,Normal,Carrier_B,7,398721
SHP04769,Visakhapatnam,Jebel Ali,Air,Textiles,4553,23.42,10545,AIR_CARGO,109.38,Normal,Carrier_E,11,738129
SHP04770,Chennai,New York,Sea,Chemicals,2243,12.02,13571,20FT,113.43,Off_Peak,Carrier_C,30,142083
SHP04771,Mumbai,Singapore,Sea,Electronics,7350,13.64,4412,40FT_HC,98.3,Off_Peak,Carrier_E,13,91195
SHP04772,Kolkata,Singapore,Sea,Pharmaceuticals,10211,18.86,2544,40FT,94.91,Peak,Carrier_A,10,134199
SHP04773,Hyderabad,Jebel Ali,Air,General Cargo,3123,16.11,2873,AIR_CARGO,92.86,Off_Peak,Carrier_A,5,259610
SHP04774,Pune,London,Road,General Cargo,11535,32.24,10010,LCL,88.75,Peak,Carrier_A,24,161054
SHP04775,Pune,New York,Road,Food Products,11289,33.48,13041,40FT,78.44,Peak,Carrier_D,29,301862
SHP04776,Chennai,Los Angeles,Road,Machinery,2198,10.1,16431,20FT,87.66,Normal,Carrier_D,36,194909
SHP04777,Chennai,Shanghai,Sea,General Cargo,4526,16.28,5352,40FT,107.87,Peak,Carrier_A,15,117711
SHP04778,Mumbai,Shanghai,Road,Furniture,2586,12.43,6122,40FT_HC,80.15,Peak,Carrier_E,16,130923
SHP04779,Chennai,Shanghai,Road,General Cargo,1416,9.16,5852,20FT,111.02,Off_Peak,Carrier_A,15,85176
SHP04780,Ahmedabad,Colombo,Road,Chemicals,7967,26.29,2195,40FT_HC,95.63,Peak,Carrier_C,8,148518
SHP04781,Pune,Dubai,Sea,Electronics,21000,39.89,2080,40FT_HC,99.01,Off_Peak,Carrier_D,8,161205
SHP04782,Mumbai,Jebel Ali,Air,General Cargo,1062,5.49,1943,AIR_CARGO,91.33,Off_Peak,Carrier_C,4,120568
SHP04783,Kolkata,Dubai,Sea,Machinery,9889,19.32,4464,40FT,81.92,Peak,Carrier_C,13,113902
SHP04784,Visakhapatnam,Dubai,Sea,Textiles,26399,49.28,7967,40FT,97.09,Peak,Carrier_A,19,287805
SHP04785,Cochin,Jebel Ali,Sea,Solar Panels,23686,45.59,10757,40FT_HC,111.82,Off_Peak,Carrier_D,25,283853
SHP04786,Bengaluru,Jebel Ali,Road,General Cargo,5622,16.03,8045,LCL,96.16,Off_Peak,Carrier_C,20,82170
SHP04787,Bengaluru,Antwerp,Air,General Cargo,1917,8,5174,AIR_CARGO,85.75,Peak,Carrier_D,7,362346
SHP04788,Chennai,Rotterdam,Road,Pharmaceuticals,1066,4.74,11437,LCL,90.84,Peak,Carrier_E,26,152565
SHP04789,Bengaluru,Colombo,Air,Pharmaceuticals,1885,7.93,8419,AIR_CARGO,99.63,Off_Peak,Carrier_D,9,540898
SHP04790,Chennai,Antwerp,Air,Solar Panels,237,0.99,4105,AIR_CARGO,79.19,Normal,Carrier_D,6,186783
SHP04791,Chennai,Dubai,Air,Electronics,154,0.83,3652,AIR_CARGO,113.06,Normal,Carrier_D,6,229548
SHP04792,Pune,London,Sea,General Cargo,21441,44.69,9884,40FT,93.85,Off_Peak,Carrier_C,23,198244
SHP04793,Bengaluru,Hamburg,Road,Automotive Parts,5258,16.32,9789,40FT_HC,105.58,Off_Peak,Carrier_B,23,219248
SHP04794,Bengaluru,Singapore,Road,Textiles,5839,15.18,3454,LCL,107.58,Off_Peak,Carrier_C,10,50226
SHP04795,Bengaluru,Antwerp,Sea,Automotive Parts,12749,33.52,7895,40FT_HC,96.74,Normal,Carrier_B,18,191970
SHP04796,Visakhapatnam,Singapore,Road,Solar Panels,13598,34.64,7687,40FT,95.37,Peak,Carrier_E,19,276620
SHP04797,Delhi,New York,Road,Textiles,6645,21.32,12015,LCL,79.39,Normal,Carrier_C,28,115084
SHP04798,Delhi,New York,Air,Furniture,2247,10.03,12123,AIR_CARGO,102.93,Off_Peak,Carrier_D,13,608397
SHP04799,Bengaluru,Antwerp,Air,Solar Panels,1681,6.89,3397,AIR_CARGO,77.23,Normal,Carrier_A,6,234917
SHP04800,Ahmedabad,Busan,Air,Machinery,2718,10.93,6743,AIR_CARGO,90.48,Peak,Carrier_A,8,514172
SHP04801,Delhi,Shanghai,Sea,Chemicals,4045,15.75,4613,LCL,96.97,Peak,Carrier_A,14,67617
SHP04802,Chennai,New York,Road,Electronics,2001,10.16,14831,40FT_HC,83.08,Normal,Carrier_E,32,267532
SHP04803,Ahmedabad,Los Angeles,Road,Machinery,9055,26.87,8728,40FT_HC,100.57,Off_Peak,Carrier_B,20,202806
SHP04804,Cochin,Los Angeles,Air,Food Products,4400,20.29,5636,AIR_CARGO,87.8,Normal,Carrier_C,7,445621
SHP04805,Bengaluru,Antwerp,Sea,Pharmaceuticals,11687,31.34,10694,40FT_HC,109.02,Normal,Carrier_D,24,273715
SHP04806,Chennai,Shanghai,Sea,Pharmaceuticals,3326,15.01,5791,20FT,97.21,Off_Peak,Carrier_A,16,77144
SHP04807,Mumbai,Antwerp,Road,Food Products,2424,13.2,4985,20FT,84.04,Normal,Carrier_D,13,69345
SHP04808,Chennai,Rotterdam,Road,Food Products,2035,7.19,10592,40FT,90.08,Normal,Carrier_A,25,183657
SHP04809,Bengaluru,Jebel Ali,Road,Electronics,5201,14.4,3352,40FT,76.41,Peak,Carrier_C,10,109713
SHP04810,Ahmedabad,Busan,Sea,Electronics,17717,43.22,9621,40FT,104.38,Peak,Carrier_E,22,295338
SHP04811,Visakhapatnam,Hamburg,Sea,Solar Panels,26090,52.37,3775,40FT_HC,78.79,Normal,Carrier_E,12,219450
SHP04812,Delhi,Singapore,Air,Electronics,2175,11.78,4019,AIR_CARGO,114.61,Peak,Carrier_D,6,451600
SHP04813,Chennai,Jebel Ali,Air,Textiles,484,2.52,3635,AIR_CARGO,78.51,Off_Peak,Carrier_D,6,138663
SHP04814,Kolkata,Hamburg,Air,Automotive Parts,1597,7.81,11528,AIR_CARGO,113.13,Normal,Carrier_C,12,751244
SHP04815,Chennai,Rotterdam,Road,Solar Panels,1275,5.38,11478,40FT_HC,93.2,Peak,Carrier_B,27,274203
SHP04816,Kolkata,London,Sea,Solar Panels,9806,23.62,11698,40FT_HC,111.2,Peak,Carrier_C,26,282812
SHP04817,Kolkata,London,Air,Food Products,1176,5.52,11897,AIR_CARGO,94.1,Normal,Carrier_D,13,573990
SHP04818,Mumbai,Hamburg,Sea,Pharmaceuticals,7775,19.01,10109,40FT_HC,95.58,Peak,Carrier_E,23,237365
SHP04819,Delhi,Singapore,Road,Pharmaceuticals,6697,17.07,4273,40FT_HC,80.51,Normal,Carrier_A,12,148333
SHP04820,Kolkata,Antwerp,Road,Solar Panels,4005,16.94,7881,40FT_HC,97.08,Off_Peak,Carrier_A,20,182983
SHP04821,Visakhapatnam,Colombo,Sea,Furniture,27977,59.97,6163,40FT,89.51,Peak,Carrier_C,16,280976
SHP04822,Visakhapatnam,Antwerp,Road,Food Products,13721,41.59,5384,40FT,85,Normal,Carrier_B,14,174235
SHP04823,Cochin,New York,Air,Electronics,4131,18.37,7059,AIR_CARGO,91.59,Off_Peak,Carrier_D,8,517236
SHP04824,Bengaluru,Rotterdam,Air,Electronics,1640,8.28,10587,AIR_CARGO,110.32,Peak,Carrier_B,11,874477
SHP04825,Chennai,Dubai,Road,Solar Panels,2143,6.49,3675,40FT_HC,97.63,Off_Peak,Carrier_C,10,78696
SHP04826,Bengaluru,Shanghai,Sea,Food Products,12745,31.72,8403,40FT,100.46,Off_Peak,Carrier_E,20,146931
SHP04827,Mumbai,Busan,Sea,Solar Panels,1944,15.19,11045,LCL,110.05,Peak,Carrier_B,25,111764
SHP04828,Chennai,Colombo,Sea,Electronics,4138,17.35,980,40FT_HC,114.61,Off_Peak,Carrier_D,6,50698
SHP04829,Ahmedabad,London,Air,Machinery,2928,13.84,10506,AIR_CARGO,109.83,Off_Peak,Carrier_E,12,582838
SHP04830,Hyderabad,Colombo,Air,Solar Panels,3399,14.43,9419,AIR_CARGO,103.21,Peak,Carrier_C,10,825006
SHP04831,Cochin,Dubai,Road,Machinery,13046,33.33,4919,LCL,84.27,Normal,Carrier_D,14,87390
SHP04832,Chennai,Rotterdam,Sea,General Cargo,4074,10.44,10976,40FT_HC,76.05,Peak,Carrier_D,25,147603
SHP04833,Pune,Colombo,Air,Machinery,3831,16.29,5032,AIR_CARGO,83.97,Normal,Carrier_C,7,383342
SHP04834,Bengaluru,London,Air,Electronics,1710,8.01,10888,AIR_CARGO,114.83,Peak,Carrier_B,12,944921
SHP04835,Pune,Hamburg,Sea,General Cargo,22886,46.37,9877,40FT,90.92,Peak,Carrier_C,24,276550
SHP04836,Ahmedabad,London,Sea,General Cargo,16579,35.23,10806,40FT_HC,109.11,Peak,Carrier_D,24,292777
SHP04837,Kolkata,Singapore,Road,Furniture,4057,10.73,2414,LCL,78.96,Peak,Carrier_D,8,39217
SHP04838,Cochin,New York,Sea,Furniture,25097,53.15,7122,40FT_HC,93.96,Off_Peak,Carrier_C,19,214279
SHP04839,Visakhapatnam,New York,Sea,Food Products,25672,54.05,5732,40FT,88.44,Off_Peak,Carrier_D,16,184442
SHP04840,Visakhapatnam,Hamburg,Sea,Furniture,26208,51.87,10341,40FT_HC,107.52,Off_Peak,Carrier_E,23,244663
SHP04841,Cochin,Antwerp,Air,Furniture,4037,16.66,7461,AIR_CARGO,96.33,Peak,Carrier_C,9,627737
SHP04842,Ahmedabad,Antwerp,Road,Electronics,7814,26.8,6662,40FT_HC,89.91,Peak,Carrier_C,16,234714
SHP04843,Kolkata,Singapore,Road,Food Products,4835,12.44,2577,LCL,95,Peak,Carrier_C,8,48469
SHP04844,Ahmedabad,Hamburg,Road,Textiles,8372,24.12,3333,LCL,77.13,Normal,Carrier_B,10,57275
SHP04845,Kolkata,London,Sea,Furniture,2572,9.82,11650,LCL,96.83,Normal,Carrier_B,26,76742
SHP04846,Cochin,Dubai,Sea,Electronics,24910,46.52,5186,40FT_HC,85.73,Normal,Carrier_C,15,241147
SHP04847,Hyderabad,Colombo,Sea,Machinery,19549,44.7,11363,40FT_HC,112.95,Normal,Carrier_E,25,259584
SHP04848,Hyderabad,Colombo,Air,General Cargo,3115,13.13,3756,AIR_CARGO,78.8,Off_Peak,Carrier_D,5,254527
SHP04849,Mumbai,Shanghai,Air,Solar Panels,1092,4.71,6332,AIR_CARGO,112.89,Peak,Carrier_B,8,521972
SHP04850,Cochin,Shanghai,Air,Chemicals,4139,17.96,6672,AIR_CARGO,92.18,Peak,Carrier_E,8,696191
SHP04851,Pune,Antwerp,Air,Furniture,3983,16.51,3779,AIR_CARGO,78.08,Off_Peak,Carrier_B,6,290158
SHP04852,Kolkata,Antwerp,Air,Automotive Parts,1158,4.84,8795,AIR_CARGO,99.36,Normal,Carrier_C,10,509699
SHP04853,Cochin,Colombo,Sea,Machinery,6895,22.28,3276,LCL,76.4,Off_Peak,Carrier_D,11,37512
SHP04854,Hyderabad,Busan,Air,General Cargo,3210,12.95,10035,AIR_CARGO,104.25,Off_Peak,Carrier_B,11,562630
SHP04855,Ahmedabad,Jebel Ali,Sea,Furniture,4509,10.73,6542,LCL,90.47,Off_Peak,Carrier_D,17,44731
SHP04856,Mumbai,Dubai,Sea,Chemicals,8554,16.6,1861,40FT_HC,108.35,Off_Peak,Carrier_D,8,84274
SHP04857,Chennai,Shanghai,Road,Pharmaceuticals,2032,10.84,5603,40FT_HC,93.21,Normal,Carrier_C,15,145403
SHP04858,Kolkata,Shanghai,Sea,Electronics,6967,21.56,4519,20FT,79.57,Peak,Carrier_B,14,91150
SHP04859,Cochin,Colombo,Road,Machinery,12801,38.01,9489,20FT,102.72,Peak,Carrier_E,22,216640
SHP04860,Visakhapatnam,Dubai,Sea,Automotive Parts,7897,15.77,6627,LCL,90.15,Normal,Carrier_D,16,65452
SHP04861,Chennai,Singapore,Sea,Furniture,4279,8.25,3215,40FT_HC,110.68,Off_Peak,Carrier_C,11,57653
SHP04862,Bengaluru,Hamburg,Sea,Solar Panels,13579,29.25,10151,40FT_HC,106.5,Off_Peak,Carrier_C,24,205365
SHP04863,Mumbai,Dubai,Sea,Pharmaceuticals,6463,13,1924,40FT,106.76,Off_Peak,Carrier_E,8,64855
SHP04864,Mumbai,Antwerp,Road,Automotive Parts,3010,14.7,9137,LCL,100.54,Peak,Carrier_C,22,131224
SHP04865,Bengaluru,Los Angeles,Road,Furniture,5644,18.57,15586,20FT,79.86,Off_Peak,Carrier_E,35,156374
SHP04866,Delhi,Antwerp,Air,General Cargo,2432,9.98,5997,AIR_CARGO,88.27,Peak,Carrier_D,8,438346
SHP04867,Mumbai,Jebel Ali,Road,Solar Panels,3590,10.31,1942,40FT_HC,107.22,Peak,Carrier_E,7,83659
SHP04868,Hyderabad,Los Angeles,Road,Automotive Parts,10565,30.84,14805,40FT_HC,104.64,Normal,Carrier_D,33,390612
SHP04869,Kolkata,Busan,Road,Pharmaceuticals,3603,16.4,5375,40FT_HC,85.69,Normal,Carrier_C,14,152407
SHP04870,Bengaluru,Jebel Ali,Sea,General Cargo,9152,19.29,11630,20FT,113.79,Peak,Carrier_E,26,163006
SHP04871,Kolkata,Hamburg,Sea,Pharmaceuticals,2248,8.51,2980,LCL,75.34,Peak,Carrier_B,11,34485
SHP04872,Pune,New York,Sea,Furniture,23091,49.16,13918,40FT_HC,112.47,Normal,Carrier_A,30,340194
SHP04873,Cochin,London,Sea,General Cargo,17695,37.77,6839,20FT,92.42,Off_Peak,Carrier_A,18,119733
SHP04874,Delhi,New York,Air,Food Products,2450,11.09,11679,AIR_CARGO,92.55,Peak,Carrier_A,13,792722
SHP04875,Chennai,Colombo,Air,Furniture,167,0.72,927,AIR_CARGO,104.29,Peak,Carrier_B,3,64051
SHP04876,Cochin,Antwerp,Road,Food Products,12458,37.99,6644,20FT,90.71,Peak,Carrier_A,16,176526
SHP04877,Ahmedabad,Antwerp,Sea,Solar Panels,18136,43.51,8607,40FT_HC,98.51,Normal,Carrier_A,21,257066
SHP04878,Cochin,Shanghai,Road,Food Products,13320,39.21,11334,40FT_HC,112.08,Off_Peak,Carrier_B,26,296389
SHP04879,Mumbai,Colombo,Air,Furniture,1081,4.56,1580,AIR_CARGO,99.61,Normal,Carrier_E,4,120335
SHP04880,Visakhapatnam,Los Angeles,Air,Textiles,4583,21.09,3184,AIR_CARGO,75.28,Off_Peak,Carrier_C,5,299138
SHP04881,Ahmedabad,Singapore,Sea,Pharmaceuticals,16334,29.83,5004,40FT,84.19,Peak,Carrier_D,14,209389
SHP04882,Visakhapatnam,Rotterdam,Sea,Pharmaceuticals,19913,40.17,6444,20FT,91.77,Off_Peak,Carrier_C,17,149118
SHP04883,Ahmedabad,Busan,Sea,Pharmaceuticals,16369,40.98,7931,40FT,95.53,Off_Peak,Carrier_C,20,209333
SHP04884,Visakhapatnam,Singapore,Air,Pharmaceuticals,4646,25.71,5592,AIR_CARGO,86.71,Normal,Carrier_B,7,593378
SHP04885,Delhi,Hamburg,Air,Textiles,2216,10.62,3909,AIR_CARGO,79.05,Normal,Carrier_A,6,265700
SHP04886,Ahmedabad,Colombo,Road,Textiles,8737,28.35,2103,40FT_HC,114.67,Normal,Carrier_A,8,120271
SHP04887,Hyderabad,New York,Air,Pharmaceuticals,3279,14.5,5966,AIR_CARGO,87.88,Normal,Carrier_D,7,525065
SHP04888,Chennai,Dubai,Road,Solar Panels,1386,4.19,3413,20FT,81.56,Peak,Carrier_B,10,55876
SHP04889,Delhi,Antwerp,Road,Automotive Parts,6773,23.96,9021,40FT_HC,102.69,Peak,Carrier_A,21,301332
SHP04890,Hyderabad,Antwerp,Road,General Cargo,9479,30.77,3158,LCL,76.09,Off_Peak,Carrier_C,10,53786
SHP04891,Pune,Colombo,Air,Chemicals,4025,17.13,7267,AIR_CARGO,92.72,Normal,Carrier_E,9,594741
SHP04892,Hyderabad,Antwerp,Road,Textiles,10073,32.43,7793,20FT,96.69,Peak,Carrier_E,19,170735
SHP04893,Mumbai,Hamburg,Air,Furniture,1035,4.96,10457,AIR_CARGO,76.1,Peak,Carrier_E,11,487852
SHP04894,Ahmedabad,Rotterdam,Air,Furniture,2942,14.82,9838,AIR_CARGO,113.15,Peak,Carrier_C,11,807106
SHP04895,Pune,Hamburg,Air,Solar Panels,4003,19.62,9865,AIR_CARGO,101.96,Off_Peak,Carrier_A,11,693227
SHP04896,Kolkata,Antwerp,Air,Chemicals,1452,6.02,4112,AIR_CARGO,80.43,Off_Peak,Carrier_C,6,236052
SHP04897,Visakhapatnam,London,Air,Electronics,4757,22.39,3239,AIR_CARGO,75.96,Normal,Carrier_C,5,397552
SHP04898,Pune,Busan,Air,Machinery,3751,15.35,4747,AIR_CARGO,83.48,Off_Peak,Carrier_D,7,323357
SHP04899,Kolkata,Dubai,Air,Furniture,1147,5.99,11297,AIR_CARGO,110.57,Normal,Carrier_E,12,612660
SHP04900,Kolkata,Busan,Air,Pharmaceuticals,1451,5.83,11094,AIR_CARGO,110.93,Normal,Carrier_A,12,871549
SHP04901,Cochin,Dubai,Sea,Automotive Parts,6693,13.7,5279,LCL,84.43,Off_Peak,Carrier_A,16,47143
SHP04902,Chennai,Hamburg,Air,Electronics,315,1.55,10900,AIR_CARGO,108.9,Off_Peak,Carrier_D,11,590179
SHP04903,Cochin,Shanghai,Road,Chemicals,12595,37,10540,20FT,106.35,Normal,Carrier_B,24,253703
SHP04904,Hyderabad,Dubai,Sea,Food Products,18741,35.65,2748,40FT_HC,110.25,Off_Peak,Carrier_C,11,135194
SHP04905,Pune,Busan,Air,Chemicals,3618,14.66,4287,AIR_CARGO,80.69,Peak,Carrier_A,6,502662
SHP04906,Bengaluru,Dubai,Air,Solar Panels,1868,9.82,3200,AIR_CARGO,87.17,Normal,Carrier_D,5,248887
SHP04907,Bengaluru,London,Sea,Pharmaceuticals,11833,27.13,10502,40FT_HC,84.65,Peak,Carrier_B,24,274820
SHP04908,Mumbai,Dubai,Road,Automotive Parts,2233,6.8,2025,40FT,94.69,Off_Peak,Carrier_E,7,43460
SHP04909,Kolkata,Dubai,Road,Machinery,4823,13.19,3055,40FT,75.19,Peak,Carrier_D,9,86022
SHP04910,Pune,New York,Road,Solar Panels,11050,32.39,13588,20FT,99.44,Normal,Carrier_A,31,266218
SHP04911,Pune,Jebel Ali,Road,Automotive Parts,11000,29.19,8652,40FT_HC,102.02,Off_Peak,Carrier_E,21,216603
SHP04912,Pune,Shanghai,Road,Machinery,11233,33.7,9548,LCL,103.47,Peak,Carrier_C,23,165405
SHP04913,Ahmedabad,Shanghai,Road,Machinery,8366,26.61,11936,20FT,112.92,Normal,Carrier_A,27,223793
SHP04914,Visakhapatnam,Busan,Air,Food Products,4530,18.31,8738,AIR_CARGO,98.96,Normal,Carrier_D,10,614378
SHP04915,Delhi,London,Sea,General Cargo,3853,12.27,6622,LCL,114.79,Peak,Carrier_D,17,70609
SHP04916,Hyderabad,Dubai,Air,General Cargo,3480,18.67,2637,AIR_CARGO,110.54,Peak,Carrier_B,5,382621
SHP04917,Kolkata,Jebel Ali,Air,Food Products,1269,6.49,7396,AIR_CARGO,94.06,Peak,Carrier_C,8,464048
SHP04918,Kolkata,Hamburg,Sea,Automotive Parts,8857,20.84,8673,40FT_HC,100.87,Normal,Carrier_B,22,170043
SHP04919,Cochin,Jebel Ali,Air,General Cargo,4188,21.26,8416,AIR_CARGO,101.03,Off_Peak,Carrier_B,10,545352
SHP04920,Visakhapatnam,Shanghai,Sea,Furniture,7700,22.76,3180,LCL,76.42,Peak,Carrier_A,11,56403
SHP04921,Visakhapatnam,New York,Air,Solar Panels,4999,22.25,7950,AIR_CARGO,97.92,Normal,Carrier_A,9,709459
SHP04922,Cochin,Colombo,Sea,Chemicals,24568,54.06,8157,40FT,98.28,Off_Peak,Carrier_C,20,249921
SHP04923,Kolkata,Los Angeles,Air,Food Products,1155,5.37,3663,AIR_CARGO,78.73,Peak,Carrier_D,6,227978
SHP04924,Mumbai,Hamburg,Sea,Electronics,1985,7.73,9782,LCL,80.31,Normal,Carrier_D,23,60996
SHP04925,Chennai,Los Angeles,Air,Electronics,537,2.48,16487,AIR_CARGO,105.6,Peak,Carrier_C,16,1167700
SHP04926,Hyderabad,London,Sea,Electronics,19726,41.08,5204,40FT_HC,85.74,Normal,Carrier_A,15,219043
SHP04927,Ahmedabad,New York,Road,Electronics,8492,26.05,10717,40FT_HC,110.96,Normal,Carrier_A,25,333501
SHP04928,Kolkata,New York,Air,Machinery,1249,5.54,14820,AIR_CARGO,75.97,Normal,Carrier_E,15,568275
SHP04929,Hyderabad,Shanghai,Road,Pharmaceuticals,9340,28.71,5326,LCL,105.89,Peak,Carrier_C,14,141638
SHP04930,Bengaluru,London,Air,Automotive Parts,2014,9.45,10827,AIR_CARGO,79.91,Off_Peak,Carrier_D,11,488470
SHP04931,Chennai,Dubai,Air,Automotive Parts,316,1.69,3579,AIR_CARGO,94.64,Off_Peak,Carrier_A,5,175238
SHP04932,Bengaluru,Hamburg,Air,Furniture,2032,9.83,8451,AIR_CARGO,98.23,Peak,Carrier_E,10,555733
SHP04933,Pune,Dubai,Sea,General Cargo,21007,40.02,1975,40FT_HC,84.25,Peak,Carrier_C,9,181777
SHP04934,Kolkata,Colombo,Air,Food Products,1597,6.73,2111,AIR_CARGO,92.06,Peak,Carrier_A,4,205279
SHP04935,Visakhapatnam,Shanghai,Road,Chemicals,13508,39.23,8656,40FT_HC,100.4,Normal,Carrier_C,20,314508
SHP04936,Delhi,Singapore,Road,Food Products,7631,19.29,3989,40FT_HC,84.97,Normal,Carrier_E,11,112316
SHP04937,Ahmedabad,Dubai,Sea,Electronics,17166,32.64,1767,40FT_HC,80.05,Off_Peak,Carrier_A,8,129548
SHP04938,Visakhapatnam,Jebel Ali,Road,Electronics,13453,35.03,5731,40FT,88.24,Off_Peak,Carrier_A,15,183291
SHP04939,Cochin,Hamburg,Sea,Pharmaceuticals,24536,49.34,11401,40FT_HC,111.07,Off_Peak,Carrier_A,25,354473
SHP04940,Chennai,Singapore,Air,Automotive Parts,378,2.06,3159,AIR_CARGO,77.48,Normal,Carrier_D,5,142991
